name,genus,name,Deer1,Deer2,DeerSp,Native,Habitat,duration,height,minffd,mintemp,sdabun,sdperiod,sdsprdrate,sdvigor,vegsprdrate,seedwt,ThorMFD,HosmMFD,PrimMFD,WinterTemp,absWinterTemp,TPdeltaFlwr,HPdeltaFlwr,HPdeltaFlwr_2,THdeltaFlwr,syndrome1,syndrome2,syndromeBinary,sexuality,symmetry,nectaries,size,AvgLat,MinLat,tMinLat,MaxLat,tMaxlat,SDLat,tSDLat,tseedwt,tsize,tminffd,theight,habit,HabiatBinary,GF,Decid_Egreen,Needle_Broad,C3C4,N2fixer,logLL,logLMA,logNmass,logNarea,logPmass,logParea,logAmass,logAarea,logGs,logRdmass,logRdarea
Polygonum_tenue,Polygonum,tenue,yes,yes,NA,0,2,1,0.4,225,-44,NA,NA,NA,NA,NA,1.819,229,223.9230769,NA,NA,NA,NA,NA,NA,-5.076923077,10,2,1,0,0,1,0.3,39.67770221,29.4513,1.46910447,45.7032,1.659946609,2.932274798,0.467204668,0.259832699,-0.522878745,15,-0.397940009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prunus_maritima,Prunus,maritima,yes,yes,NA,0,2,3,12,150,-43,2,2,1,1,2,181.437,142.6,131.5,NA,-0.5,0.5,NA,NA,NA,-11.1,10,2,1,0,0,1,1.3,41.3374738,38.6833,1.587523516,44.0323,1.643771371,1.258834329,0.099968578,2.258725856,0.113943352,12.24744871,1.079181246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pycnanthemum_virginianum,Pycnanthemum,virginianum,NA,NA,NA,0,4,3,1,225,-45,NA,NA,NA,NA,NA,NA,196,194.9333333,NA,-0.4,0.4,NA,NA,NA,-1.066666667,10,2,1,0,1,1,1.3,41.28837772,34.2633,1.534829189,48.3541,1.684433304,2.53601491,0.404151803,NA,0.113943352,15,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhododendron_prinophyllum,Rhododendron,prinophyllum,NA,NA,NA,0,1,3,2,NA,NA,NA,NA,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,0,0,1,5.1,39.47520068,29.8568,1.475043259,44.1131,1.644567578,2.7056309,0.43226855,-1.045757491,0.707570176,NA,0.301029996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senna_hebecarpa,Senna,hebecarpa,NA,NA,NA,0,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,179.5,215.8,NA,NA,NA,NA,NA,NA,36.3,7,3,1,0,1,1,1.9,39.73620165,33.7894,1.52878048,44.0306,1.643754604,2.088616285,0.31985866,NA,0.278753601,NA,0.301029996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uvularia_perfoliata,Uvularia,perfoliata,yes,yes,yes,0,1,3,0.4,225,-45,NA,NA,NA,NA,NA,NA,146.3333333,137.4,NA,NA,NA,NA,NA,NA,-8.933333333,7,3,1,0,0,1,2.5,37.65856203,30.4569,1.483685697,44.0306,1.643754604,3.007515302,0.478207846,NA,0.397940009,15,-0.397940009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spiranthes_lacera,Spiranthes,lacera,NA,NA,NA,0,3,3,0.7,127,-52,NA,NA,NA,NA,NA,NA,199,210,NA,NA,NA,NA,NA,NA,11,7,3,1,0,1,1,0.6,39.27426906,28.3443,1.452465736,55.167,1.741679368,4.191540367,0.622373653,NA,-0.22184875,11.26942767,-0.15490196,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anagallis_arvensis,Anagallis,arvensis,NA,NA,NA,1,3,1,0.3,171,-50,NA,NA,NA,NA,NA,0.513,NA,157.75,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,0,0.6,37.65684648,19.5975,1.292200673,48.5704,1.68637168,4.329194662,0.636407114,-0.289882635,-0.22184875,13.07669683,-0.522878745,3,1,H,NA,B,NA,N,NA,1.397940009,0.460305356,-0.141754636,NA,NA,NA,NA,NA,NA,NA
Mentha_piperita,Mentha,piperita,NA,NA,NA,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,0.1,230.5,215.4666667,NA,0.1,0.1,NA,NA,NA,-15.03333333,10,2,1,0,1,1,0.3,43.97980042,41.72,1.6203443,45.433,1.657371415,1.28175021,0.107803397,-1,-0.522878745,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rosa_eglanteria,Rosa,eglanteria,NA,NA,NA,1,3,3,10,100,-52,3,2,1,2,1,14.632,168.6666667,171.1333333,NA,-0.5,0.5,NA,NA,NA,2.466666667,10,2,1,0,0,0,5.1,41.25001211,32.9152,1.517396498,48.8337,1.688719631,2.902470744,0.462767851,1.165303692,0.707570176,10,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_armeria,Silene,armeria,NA,NA,NA,1,2,1,0.5,127,-46,NA,NA,NA,NA,NA,NA,NA,177.2222222,NA,NA,NA,NA,NA,NA,NA,6,3,1,0,0,1,1.3,41.6286048,30.4569,1.483685697,48.4768,1.685533944,3.226962936,0.508793977,NA,0.113943352,11.26942767,-0.301029996,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lilium_lancifolium,Lilium,lancifolium,NA,NA,NA,1,3,2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,229,202.8888889,NA,NA,NA,NA,NA,NA,-26.11111111,3,3,1,0,0,1,10.2,41.43094082,30.4436,1.483496007,48.7675,1.688130493,2.879588976,0.459330502,NA,1.008600172,NA,0.079181246,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polygonum_orientale,Polygonum,orientale,yes,yes,NA,1,2,1,2.5,225,-45,NA,NA,NA,NA,NA,7,225.75,231,NA,NA,NA,NA,NA,NA,5.25,10,2,1,0,0,1,0.6,39.97770577,28.553,1.455651745,46.5777,1.668178039,2.772333618,0.442845491,0.84509804,-0.22184875,15,0.397940009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Artemisia_absinthium,Artemisia,absinthium,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,207.3076923,NA,NA,NA,NA,NA,NA,NA,8,1,0,0,0,1,0.3,44.92356768,36.1128,1.557661163,53.783,1.730645023,2.736587934,0.437209408,-1,-0.522878745,NA,NA,NA,NA,H,NA,NA,NA,N,NA,1.382017043,0.344392274,0.068666406,NA,NA,NA,NA,NA,NA,NA
Genista_tinctoria,Genista,tinctoria,NA,NA,NA,1,2,3,1,225,-36,NA,NA,NA,NA,NA,8.1,150.5,174.9166667,NA,NA,NA,NA,NA,NA,24.41666667,7,3,1,0,1,0,1.3,42.18651037,30.4191,1.483146361,47.4745,1.676460399,2.846010423,0.454236486,0.908485019,0.113943352,15,0,NA,NA,S,NA,NA,NA,Y,NA,1.77815125,0.494154594,0.423588999,NA,NA,NA,NA,NA,NA,NA
Inula_helenium,Inula,helenium,NA,NA,NA,1,2,3,2,127,-52,NA,NA,NA,NA,NA,1.187,214.25,205.4375,NA,-0.7,0.7,NA,NA,NA,-8.8125,10,2,1,0,0,1,7.6,41.71001024,35.5529,1.550875031,48.397,1.684818442,2.103031937,0.322845868,0.074450719,0.880813592,11.26942767,0.301029996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lathyrus_pratensis,Lathyrus,pratensis,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.39,NA,210,NA,NA,NA,NA,NA,NA,NA,7,3,1,0,1,1,1.3,41.71095637,-37.9167,NA,49.467,1.694315573,13.4480039,1.128657826,1.093071306,0.113943352,NA,NA,NA,NA,H,NA,B,C3,Y,NA,1.530799787,0.686812733,0.21761252,NA,NA,NA,NA,NA,NA,NA
Lychnis_chalcedonica,Lychnis,chalcedonica,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,176,NA,NA,NA,NA,NA,NA,NA,6,3,1,0,0,1,2.5,43.78701711,40.4689,1.6071214,48.7724,1.688174127,2.131114437,0.328606771,1.10720997,0.397940009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mentha_spicata,Mentha,spicata,NA,NA,NA,1,4,3,1,213,-52,NA,NA,NA,NA,NA,0.1,228,217.6153846,NA,NA,NA,NA,NA,NA,-10.38461538,10,2,1,0,1,1,0.3,39.8297936,19.5975,1.292200673,48.8337,1.688719631,3.348541249,0.524855653,-1,-0.522878745,14.59451952,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nasturtium_officinale,Nasturtium,officinale,NA,NA,NA,1,4,3,0.1,225,-45,NA,NA,NA,NA,NA,0.181,NA,145.0666667,NA,-0.7,0.7,NA,NA,NA,NA,10,2,1,0,0,1,0.6,39.62977154,-13.0575,NA,54.317,1.734935775,4.945843526,0.694240372,-0.742321425,-0.22184875,15,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Silene_noctiflora,Silene,noctiflora,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,179.6363636,NA,NA,NA,NA,NA,NA,NA,5,3,1,0,0,1,2.5,42.57825806,29.0676,1.463409175,48.8093,1.688502579,3.338289504,0.523523997,0.045322979,0.397940009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adlumia_fungosa,Adlumia,fungosa,NA,NA,NA,0,1,2,3,127,-50,NA,NA,NA,NA,NA,0.08,NA,183.5,NA,NA,NA,NA,NA,NA,NA,7,3,1,0,1,1,1.9,41.47898801,35.1497,1.545921623,47.5784,1.677409833,2.67468744,0.427273038,-1.096910013,0.278753601,11.26942767,0.477121255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agalinis_tenuifolia,Agalinis,tenuifolia,NA,NA,NA,0,1,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,243,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,0,1,1,1.9,39.0427797,27.3406,1.436808041,48.7757,1.688203511,3.908895623,0.592054074,NA,0.278753601,NA,0.079181246,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agrimonia_striata,Agrimonia,striata,NA,NA,NA,0,1,3,6,6,-43,1,2,2,2,0,1.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,0,0.6,43.27761983,31.8908,1.503665414,55.25,1.742332282,3.369254082,0.527533763,0.258158193,-0.22184875,2.449489743,0.77815125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alisma_subcordatum,Alisma,subcordatum,NA,NA,NA,0,4,3,0.5,90,-50,2,2,2,2,0,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.6,39.75643664,30.6843,1.48691622,48.018,1.681404067,2.950189019,0.469849842,-0.259637311,-0.22184875,9.486832981,-0.301029996,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amaranthus_cannabinus,Amaranthus,cannabinus,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,2,0,0,0.3,38.53914948,29.3353,1.467390534,43.8083,1.641556401,3.342318232,0.524047798,NA,-0.522878745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amaranthus_tuberculatus,Amaranthus,tuberculatus,NA,NA,NA,0,4,NA,NA,120,-33,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,2,0,0,0.3,39.82578029,26.1495,1.417463389,48.2325,1.683339773,3.924697087,0.593806143,NA,-0.522878745,10.95445115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antennaria_parlinii,Antennaria,parlinii,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,2,0,1,NA,39.61871574,28.3443,1.452465736,48.7684,1.688138507,3.885974639,0.589499962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arabis_canadensis,Arabis,canadensis,NA,NA,NA,0,1,2,1,225,-45,NA,NA,NA,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,1.3,39.08634253,28.3443,1.452465736,46.1066,1.663763098,2.900979317,0.462544632,NA,0.113943352,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arabis_drummondii,Arabis,drummondii,NA,NA,NA,0,3,2,2,60,-50,3,2,2,2,0,0.091,122.75,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,1.9,43.52501799,34.7167,1.540538437,66.133,1.820418224,4.671518685,0.66945809,-1.040958608,0.278753601,7.745966692,0.301029996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arceuthobium_pusillum,Arceuthobium,pusillum,NA,NA,NA,0,1,3,0.1,127,-52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,2,0,1,0.3,44.51702188,40.8553,1.611248404,48.018,1.681404067,1.704593643,0.231620865,NA,-0.522878745,11.26942767,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Artemisia_frigida,Artemisia,frigida,NA,NA,NA,0,3,3,2,90,-43,3,2,2,3,1,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,0,0,1,0.3,43.01141316,32.6226,1.513518571,68.68,1.836830286,4.46938075,0.650247354,-1.301029996,-0.522878745,9.486832981,0.301029996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Artemisia_ludoviciana,Artemisia,ludoviciana,NA,NA,NA,0,3,3,3,70,-33,3,2,2,3,1,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,0,0,1,0.3,40.74547654,26.1495,1.417463389,53.55,1.728759475,4.394671757,0.642926443,-0.950781977,-0.522878745,8.366600265,0.477121255,NA,NA,H,NA,NA,C3,N,NA,NA,NA,NA,NA,NA,NA,1.089875687,2.743448788,NA,NA
Artemisia_tridentata,Artemisia,tridentata,NA,NA,NA,0,3,3,4,90,-43,2,2,2,1,2,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,0,0,1,0.3,40.9525133,31.33,1.495960395,49.76,1.696880372,3.382543604,0.529243404,-0.565431096,-0.522878745,9.486832981,0.602059991,NA,NA,S,NA,B,C3,N,NA,2.229147988,0.15624619,0.39335451,-0.587892744,-0.350215745,1.648360011,0.872156273,2.054995862,NA,NA
Asclepias_amplexicaulis,Asclepias,amplexicaulis,NA,NA,NA,0,3,3,0.8,225,-44,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,0,0,1,1,37.16955494,27.9598,1.446534061,44.9945,1.65315943,3.726220286,0.571268526,NA,0.278753601,11.26942767,0.176091259,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asclepias_verticillata,Asclepias,verticillata,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,0,0,1,0.6,38.65789573,26.0829,1.416355876,49.75,1.696793085,4.369375023,0.640419322,0.403120521,-0.22184875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bartonia_paniculata,Bartonia,paniculata,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.3,37.44503387,27.3406,1.436808041,49.55,1.695043659,4.820761316,0.683115629,NA,-0.522878745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bartonia_virginica,Bartonia,virginica,NA,NA,NA,0,4,1,0.4,225,-45,NA,NA,NA,NA,NA,NA,215.2,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.3,39.36015939,26.0829,1.416355876,46.3178,1.665747923,3.928482163,0.594224786,NA,-0.522878745,15,-0.397940009,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bidens_aristosa,Bidens,aristosa,NA,NA,NA,0,3,NA,NA,140,NA,3,2,2,3,NA,2.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,5.1,37.34745865,29.7036,1.472809088,43.4124,1.637613796,2.692808316,0.43020544,0.39375064,0.707570176,11.83215957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bidens_beckii,Bidens,beckii,NA,NA,NA,0,4,3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,222.6666667,230,NA,NA,NA,NA,NA,NA,7.333333333,10,2,1,0,0,1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,0.278753601,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bidens_discoidea,Bidens,discoidea,NA,NA,NA,0,4,1,5.2,130,-52,3,3,3,3,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,1,38.18536481,29.676,1.472405362,47.5784,1.677409833,4.170679815,0.62020685,0.146128036,0,11.40175425,0.716003344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bidens_tripartita,Bidens,tripartita,NA,NA,NA,0,4,1,0.2,NA,NA,NA,NA,NA,NA,NA,3.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,NA,40.74592903,30.0658,1.478072764,48.8337,1.688719631,3.014765575,0.479253548,0.488691698,NA,NA,-0.698970004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerastium_nutans,Cerastium,nutans,NA,NA,NA,0,3,1,0.5,225,-45,NA,NA,NA,NA,NA,0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,1.3,40.10092515,31.5239,1.498639941,56.733,1.753835749,3.452784563,0.538169481,-1.236572006,0.113943352,15,-0.301029996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chenopodium_berlandieri,Chenopodium,berlandieri,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,0,0,0,0,0.3,39.19985528,25.1171,1.399969495,67.333,1.828227965,5.193032595,0.715421049,-0.214670165,-0.522878745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Comarum_palustre,Comarum,palustre,NA,NA,NA,0,4,3,0.6,NA,NA,NA,NA,NA,NA,NA,0.4,172.3333333,183.2666667,NA,-0.5,0.5,NA,NA,NA,10.93333333,10,2,1,0,0,1,2.5,44.22884479,37.2061,1.570614149,59.917,1.77755006,2.632836309,0.420423859,-0.397940009,0.397940009,NA,-0.22184875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cornus_sericea,Cornus,sericea,NA,NA,NA,0,4,3,3,NA,NA,NA,NA,NA,NA,NA,24.519,157,160,NA,NA,NA,NA,NA,NA,3,10,2,1,0,0,1,5.1,43.8917658,31.8908,1.503665414,60,1.77815125,3.841247343,0.584472273,1.389502754,0.707570176,NA,0.477121255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crataegus_holmesiana,Crataegus,holmesiana,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,NA,42.49281961,39.6256,1.597975851,45.0389,1.653587775,1.314709779,0.118829893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crataegus_succulenta,Crataegus,succulenta,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,NA,42.86753532,33.9239,1.530505774,50.533,1.703575082,2.66409429,0.425549592,1.346352974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cuscuta_compacta,Cuscuta,compacta,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.3,35.88796469,28.514,1.455058145,43.291,1.636397618,3.355775675,0.525792922,NA,-0.522878745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cuscuta_polygonorum,Cuscuta,polygonorum,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.3,39.72415425,30.0576,1.477954301,47.5784,1.677409833,2.48878002,0.395986512,NA,-0.522878745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmodium_canescens,Desmodium,canescens,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,0,1,1,1.3,37.69617322,28.553,1.455651745,43.2328,1.635813364,3.006878874,0.478115934,NA,0.113943352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmodium_ciliare,Desmodium,ciliare,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,0,1,1,3.2,36.36832744,23.3333,1.367976165,43.4662,1.638151674,3.414649367,0.533346115,NA,0.505149978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epilobium_leptophyllum,Epilobium,leptophyllum,NA,NA,NA,0,4,3,3.6,80,-52,2,2,1,2,0,0.146,223,221.8888889,NA,NA,NA,NA,NA,NA,-1.111111111,10,2,1,0,0,1,0.6,43.73123289,33.1356,1.520294839,59.383,1.773662134,2.931555879,0.467098177,-0.835647144,-0.22184875,8.94427191,0.556302501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatoriadelphus_fistulosus,Eupatoriadelphus,fistulosus,NA,NA,NA,0,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.6,36.9551918,27.9598,1.446534061,43.5629,1.639116783,3.397790839,0.531196641,NA,-0.22184875,NA,0.301029996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_pilosum,Eupatorium,pilosum,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.6,35.48108142,28.514,1.455058145,41.3296,1.616261202,2.994595886,0.476338224,NA,-0.22184875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_rotundifolium,Eupatorium,rotundifolium,NA,NA,NA,0,1,3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,214.75,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.6,34.95106306,26.0829,1.416355876,43.4124,1.637613796,3.379982889,0.528914502,NA,-0.22184875,NA,0.176091259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eupatorium_serotinum,Eupatorium,serotinum,NA,NA,NA,0,3,3,1.5,225,-36,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.6,35.93428635,25.1171,1.399969495,47.1011,1.67303105,3.600114801,0.55631635,-1,-0.22184875,15,0.176091259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galium_obtusum,Galium,obtusum,no,no,NA,0,4,3,1.5,90,-45,3,1,2,2,0,0.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.3,38.74728584,28.0956,1.448638311,48.018,1.681404067,3.61062498,0.557582383,-0.042392713,-0.522878745,9.486832981,0.176091259,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galium_pilosum,Galium,pilosum,no,no,NA,0,1,3,1,225,-45,NA,NA,NA,NA,NA,NA,216,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1,0,0,1,0.3,36.70553908,27.3406,1.436808041,45.1326,1.654490353,3.65197308,0.562527568,NA,-0.522878745,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gaura_biennis,Gaura,biennis,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,0,1,1,0.6,39.53945709,30.6843,1.48691622,45.0153,1.653360149,2.063437716,0.314591364,NA,-0.22184875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gaylussacia_dumosa,Gaylussacia,dumosa,NA,NA,NA,0,1,3,1.4,180,-43,2,2,1,1,1,1.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,0,0,1,1,34.22147143,25.3074,1.403247529,48.55,1.686189234,4.541949086,0.657242262,0.095518042,0,13.41640786,0.146128036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
