phylonum	name	genus	name	ThorPA	HosmerAbun	EatonAbun	PrimackAbun	Hosmer01	HomserData2	HosmerData3	HosmerData4	Waif1	Waif2	DeltaAbun_cont	Deer1	Deer2	DeerSp	PrimPA	Native	IPANEinvstat	IPANEinvstatAll	IPANEinvstat1	IPANEinvstatNat	Habitat	Habitat1_4	Habitat1	Habitat2	Habitat3	Habitat4	duration	height	minffd	mintemp	sdabun	sdperiod	sdsprdrate	sdvigor	vegsprdrate	seedwt	ThorMFD	HosmMFD	PrimMFD	SpringTemp	absSpringTemp	mWinterTemp	comWinterTemp\	WinterTemp	absWinterTemp	TPdeltaFlwr	HPdeltaFlwr	HPdeltaFlwr_2	THdeltaFlwr	syndrome1	syndrome2	syndromeBinary	sexuality	symmetry	nectaries	size	AvgLat	MinLat	tMinLat	MaxLat	tMaxlat	SDLat	tSDLat	tseedwt	tsize	tminffd	theight	habit	HabiatBinary	GF	Decid_Egreen	Needle_Broad	C3C4	N2fixer	logLL	logLMA	logNmass	logNarea	logPmass	logParea	logAmass	logAarea	logGs	logRdmass	logRdarea
740	Solidago_altissima	Solidago	altissima	1	0	2	4	1	1	0	1	0	0	4	no	no	missing	1	0	1	0	missing	0	3	3	0	0	1	0	3	2	225	-45	missing	missing	missing	missing	missing	0.089	missing	missing	212	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	0.3	37.63060817	19.5975	1.292200673	48.7757	1.688203511	5.047181058	0.703048884	-1.050609993	-0.522878745	15	0.301029996	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
741	Solidago_arguta	Solidago	arguta	1	0	1	4	1	1	0	1	0	0	4	no	no	missing	1	0	1	0	missing	0	1	1	1	0	0	0	3	1.2	127	-46	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	missing	37.1317782	28.2993	1.451775693	44.7403	1.650698892	3.692486373	0.567318901	missing	missing	11.26942767	0.079181246	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
742	Solidago_gigantea	Solidago	gigantea	1	0	5	4	1	0	1	1	0	0	4	no	no	missing	1	0	1	0	missing	0	3	3	0	0	1	0	3	8.2	110	-52	2	2	2	3	0	0.125	202	208.4666667	214	0.1	0.1	0.3	0.3	0.3	0.3	-12	-5.533333333	-5.533333333	6.466666667	10	2	1	0	0	1	0.6	39.8082483	25.1171	1.399969495	54.8	1.738780558	4.58127667	0.66098652	-0.903089987	-0.22184875	10.48808848	0.913813852	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
72	Sparganium_androcladum	Sparganium	androcladum	0	0	3	4	1	1	0	0	0	0	4	missing	missing	missing	1	0	1	0	missing	0	4	4	0	0	0	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	183	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	8	1	0	1	0	0	2.5	40.9695024	35.5122	1.550377578	47.5784	1.677409833	2.928983308	0.466716897	missing	0.397940009	missing	missing	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
758	Symphyotrichum_novibelgii	Symphyotrichum	novibelgii	1	0	6	4	1	0	1	1	0	0	4	missing	missing	missing	1	0	1	0	missing	0	3	3	0	0	1	0	3	1.4	missing	missing	missing	missing	missing	missing	missing	0.42	missing	238.6428571	222	missing	missing	missing	missing	missing	missing	missing	16.64285714	16.64285714	missing	10	2	1	0	0	1	3.2	missing	missing	missing	missing	missing	missing	missing	-0.37675071	0.505149978	missing	0.146128036	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
146	Amaranthus_retroflexus	Amaranthus	retroflexus	0	0	5	5	1	0	1	0	0	0	5	missing	missing	missing	1	0	1	0	missing	0	2	2	0	1	0	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	0.412	missing	194.6428571	199	missing	missing	missing	missing	missing	missing	missing	-4.357142857	-4.357142857	missing	8	1	0	1	0	0	0.3	40.58222622	26.1495	1.417463389	62.85	1.798305282	4.029669664	0.605269446	-0.385102784	-0.522878745	missing	missing	3	1	H	missing	B	C4	N	missing	1.770504386	0.40654018	0.177044566	missing	missing	2.532651495	1.303196057	2.152288344	missing	missing
422	Arabis_glabra	Arabis	glabra	1	0	1	5	1	1	0	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	3	3	0	0	1	0	2	1.5	127	-52	missing	missing	missing	missing	missing	0.069	missing	missing	135	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	0.5	43.07711976	33.3858	1.523561787	60.167	1.779358358	3.847348583	0.585161537	-1.161150909	-0.301029996	11.26942767	0.176091259	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
779	Bidens_connata	Bidens	connata	1	0	5	5	1	1	0	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	4	4	0	0	0	1	1	3.2	115	-45	3	3	3	3	0	2.741	231.6666667	missing	250	missing	missing	missing	missing	missing	missing	-18.33333333	missing	missing	missing	10	2	1	0	0	1	0.6	42.21466728	36.6209	1.563729013	48.7757	1.688203511	2.367998433	0.374381411	0.437909036	-0.22184875	10.72380529	0.505149978	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
2	Cabomba_caroliniana	Cabomba	caroliniana	0	0	5	5	1	1	0	0	0	0	5	missing	missing	missing	1	0	1	0	missing	0	5	missing	missing	missing	missing	missing	3	missing	140	-23	1	1	1	3	3	0.906	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	1.3	34.68134603	26.0829	1.416355876	46.226	1.664886315	4.794797965	0.680770312	-0.042871802	0.113943352	11.83215957	missing	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
451	Clethra_alnifolia	Clethra	alnifolia	1	0	5	5	1	0	1	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	4	4	0	0	0	1	3	16	150	-43	1	2	1	1	2	missing	212.8	209.875	206	-0.5	0.5	-0.7	-0.7	-0.7	0.7	6.8	3.875	3.875	-2.925	10	2	1	0	0	1	0.6	35.58518896	28.7656	1.458873437	44.5661	1.64900463	4.126876278	0.615621449	missing	-0.22184875	12.24744871	1.204119983	2	missing	S	D	B	C3	N	0.812913357	1.931966115	0.100370545	0.03233666	-1.170602301	-1.238636186	2.10754913	0.919078092	2.245512668	missing	missing
435	Cornus_amomum	Cornus	amomum	1	0	5	5	1	1	0	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	4	4	0	0	0	1	3	3	127	-52	missing	missing	missing	missing	missing	37.18	185.5	missing	177.5	missing	missing	missing	missing	missing	missing	8	missing	missing	missing	10	2	1	0	0	1	5.1	38.65133091	29.8016	1.474239581	46.6484	1.668836752	3.344841381	0.524375527	1.570309385	0.707570176	11.26942767	0.477121255	2	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
773	Eurybia_divaricata	Eurybia	divaricata	1	0	5	5	1	1	0	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	1	1	1	0	0	0	3	1	missing	missing	missing	missing	missing	missing	missing	missing	222.75	missing	218	missing	missing	missing	missing	missing	missing	4.75	missing	missing	missing	10	2	1	0	0	1	2.5	38.73603158	33.2879	1.522286398	43.5629	1.639116783	2.423212505	0.384391502	missing	0.397940009	missing	0	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
750	Euthamia_graminifolia	Euthamia	graminifolia	1	0	5	5	1	0	1	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	3	3	0	0	1	0	3	1.2	missing	missing	missing	missing	missing	missing	missing	0.07	214.75	203.625	201.6666667	missing	missing	missing	missing	missing	missing	13.08333333	1.958333333	1.958333333	-11.125	10	2	1	0	0	1	0.6	41.63742059	26.7138	1.42673567	51.883	1.71502508	3.282919368	0.516260216	-1.15490196	-0.22184875	missing	0.079181246	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
494	Galium_aparine	Galium	aparine	0	0	0	5	1	1	0	0	0	0	5	no	no	missing	1	0	1	0	missing	0	3	3	0	0	1	0	1	0.9	60	-52	2	1	1	2	0	9	144	missing	140.25	missing	missing	-0.459605496	-0.459605496	missing	missing	3.75	missing	missing	missing	10	2	1	0	0	1	0.2	39.06569167	18.7167	1.272229279	49.05	1.690639012	4.293540597	0.632815574	0.954242509	-0.698970004	7.745966692	-0.045757491	3	1	H	missing	missing	missing	N	missing	1.321308812	missing	missing	missing	missing	missing	missing	missing	missing	missing
496	Galium_palustre	Galium	palustre	0	0	4	5	1	1	0	0	0	0	5	no	no	missing	1	0	1	0	missing	0	4	4	0	0	0	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	0.91	missing	missing	161.3333333	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	0.5	43.23094721	37.6098	1.575301024	48.567	1.686341278	1.89090364	0.276669398	-0.040958608	-0.301029996	missing	missing	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
605	Plantago_rugellii	Plantago	rugellii	1	0	5	5	1	1	0	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	3	3	0	0	1	0	3	0.3	127	-52	missing	missing	missing	missing	missing	0.5	missing	missing	185.3333333	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	8	1	0	0	0	0	0.3	missing	missing	missing	missing	missing	missing	missing	-0.301029996	-0.522878745	11.26942767	-0.522878745	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
356	Potentilla_simplex	Potentilla	simplex	1	0	5	5	1	1	0	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	3	3	0	0	1	0	3	1	127	-52	missing	missing	missing	missing	missing	missing	133.3333333	missing	140.25	missing	missing	missing	missing	missing	missing	-6.916666667	missing	missing	missing	10	2	1	0	0	1	1.9	39.16123203	28.7844	1.459157181	48.95	1.689752696	3.50300009	0.544440149	missing	0.278753601	11.26942767	0	3	1	H	missing	missing	missing	missing	missing	1.503070352	missing	missing	missing	missing	missing	missing	missing	missing	missing
316	Prunus_pensylvanica	Prunus	pensylvanica	1	0	5	5	1	0	1	1	0	0	5	yes	yes	yes	1	0	1	0	missing	0	1	1	1	0	0	0	3	30	90	-52	3	2	3	1	0	46.742	134	127.8666667	122.5	missing	missing	missing	missing	missing	missing	11.5	5.366666667	5.366666667	-6.133333333	10	2	1	0	0	1	1.3	42.9021478	34.8344	1.542008334	59.417	1.77391072	3.409226353	0.532655837	1.669707291	0.113943352	9.486832981	1.477121255	1	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
396	Rorippa_islandica	Rorippa	islandica	1	0	5	5	1	0	1	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	4	4	0	0	0	1	2	1	missing	missing	missing	missing	missing	missing	missing	0.047	187	142.1666667	165.6666667	missing	missing	missing	missing	missing	missing	21.33333333	-23.5	-23.5	-44.83333333	10	2	1	0	0	1	1	52.14050674	38.905	1.59000542	58.8	1.769377326	7.060410701	0.848829964	-1.327902142	0	missing	0	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
37	Sisyrinchium_atlanticum	Sisyrinchium	atlanticum	1	0	5	5	1	0	1	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	4	4	0	0	0	1	3	0.7	127	-46	missing	missing	missing	missing	missing	0.5	missing	149.3125	170.5	missing	missing	missing	missing	missing	missing	missing	-21.1875	-21.1875	missing	10	2	1	0	0	1	2.5	36.23110463	28.0956	1.448638311	45.6676	1.659608188	4.265630715	0.629983255	-0.301029996	0.397940009	11.26942767	-0.15490196	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
737	Solidago_puberula	Solidago	puberula	1	0	5	5	1	1	0	1	0	0	5	no	no	missing	1	0	1	0	missing	0	1	1	1	0	0	0	3	1	127	-52	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	1	38.99449844	29.8016	1.474239581	47.25	1.674401813	4.165441999	0.619661092	missing	0	11.26942767	0	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
757	Symphyotrichum_cordifolium	Symphyotrichum	cordifolium	1	0	4	5	1	0	1	1	0	0	5	missing	missing	no	1	0	1	0	missing	0	3	3	0	0	1	0	3	1.2	missing	missing	missing	missing	missing	missing	missing	missing	204.3333333	225.7857143	266	missing	missing	missing	missing	missing	missing	-61.66666667	-40.21428571	-40.21428571	21.45238095	10	2	1	0	0	1	1.3	39.2557546	30.2328	1.480478371	47.7746	1.67919706	3.153330893	0.498769546	missing	0.113943352	missing	0.079181246	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
755	Symphyotrichum_ericoides	Symphyotrichum	ericoides	1	0	5	5	1	1	0	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	3	3	0	0	1	0	3	1	missing	missing	missing	missing	missing	missing	missing	0.091	missing	missing	266	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	1.3	40.37388275	28.3209	1.452107051	53.517	1.72849176	4.259395654	0.629347983	-1.040958608	0.113943352	missing	0	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
756	Symphyotrichum_racemosum	Symphyotrichum	racemosum	1	0	6	5	1	0	1	1	0	0	5	missing	missing	missing	1	0	1	0	missing	0	3	3	0	0	1	0	3	1.5	missing	missing	missing	missing	missing	missing	missing	0.06	230.6666667	219.8	210.5	-0.7	0.7	-0.3	-0.3	-0.3	0.3	20.16666667	9.3	9.3	-10.86666667	10	2	1	0	0	1	1.3	36.63071519	29.3353	1.467390534	44.3152	1.646552714	3.639575098	0.561050685	-1.22184875	0.113943352	missing	0.176091259	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
246	Viola_sagittata	Viola	sagittata	1	0	5	5	1	0	1	1	0	0	5	no	yes	missing	1	0	1	0	missing	0	1	1	1	0	0	0	3	0.2	missing	missing	missing	missing	missing	missing	missing	0.568	118.25	130.5714286	118.75	missing	missing	missing	missing	missing	missing	-0.5	11.82142857	11.82142857	12.32142857	7	3	1	0	1	1	1.9	39.07487248	28.3443	1.452465736	47.5784	1.677409833	3.540544843	0.549070099	-0.245651664	0.278753601	missing	-0.698970004	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
500	Galium_verum	Galium	verum	0	0	2	0	1	1	0	0	0	0	0	no	no	missing	1	1	2	0	0	missing	2	2	0	1	0	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	0.5	missing	missing	168	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	0.3	42.08914727	35.6092	1.551562217	48.8337	1.688719631	2.618330831	0.41802452	-0.301029996	-0.522878745	missing	missing	missing	missing	H	missing	missing	missing	N	missing	1.5289167	0.14672741	-0.324358843	missing	missing	missing	missing	missing	missing	missing
412	Althaea_officinalis	Althaea	officinalis	0	0	0	1	1	1	0	0	0	0	1	missing	missing	missing	1	1	2	0	0	missing	3	3	0	0	1	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	10.8	missing	missing	217	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	3	3	1	0	0	1	3.8	41.12506045	37.4032	1.572908759	46.9271	1.671423717	1.741676304	0.240967443	1.033423755	0.579783597	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
673	Arctium_minus	Arctium	minus	0	0	5	1	1	0	1	0	0	0	1	missing	missing	missing	1	1	2	0	0	missing	2	2	0	1	0	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	10.1	206	206.9333333	212.3333333	missing	missing	-0.448911658	-0.448911658	missing	missing	-6.333333333	-5.4	-5.4	0.933333333	10	2	1	0	0	1	1.9	41.19809365	32.4779	1.51158794	51.533	1.712085426	3.430912793	0.535409679	1.004321374	0.278753601	missing	missing	3	1	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
635	Carum_carvi	Carum	carvi	1	0	2	1	1	0	1	1	0	1	1	missing	missing	missing	1	1	2	0	0	missing	3	3	0	0	1	0	2	1	127	-52	missing	missing	missing	missing	missing	2.249	153.6666667	157.1428571	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	3.476190476	10	2	1	0	0	1	0.6	43.22845336	29.3353	1.467390534	48.7917	1.68834595	2.627154904	0.419485681	0.351989455	-0.22184875	11.26942767	0	missing	missing	H	missing	B	C3	N	0.302218217	1.578642901	0.544068044	0.122710946	missing	missing	2.701146924	1.278753601	missing	missing	missing
670	Centaurea_jacea	Centaurea	jacea	0	0	0	1	1	1	0	0	0	0	1	missing	missing	missing	1	1	2	0	0	missing	2	2	0	1	0	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	1.06	missing	missing	197.5	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	3.2	43.031454	37.1712	1.570206582	60.23	1.779812863	3.016699494	0.479532051	0.025305865	0.505149978	missing	missing	missing	missing	H	missing	missing	missing	N	missing	1.725581962	missing	missing	missing	missing	missing	missing	missing	missing	missing
672	Centaurea_nigra	Centaurea	nigra	1	0	3	1	1	1	0	1	0	1	1	missing	missing	missing	1	1	2	0	0	missing	3	3	0	0	1	0	3	0.8	127	-52	missing	missing	missing	missing	missing	2.43	204.3333333	missing	missing	missing	missing	-0.196223412	-0.196223412	missing	missing	missing	missing	missing	missing	10	2	1	0	0	1	4.4	43.03998106	35.5529	1.550875031	49.45	1.694166296	2.892093734	0.461212365	0.385606274	0.643452676	11.26942767	-0.096910013	3	1	H	missing	missing	missing	missing	missing	1.826813732	missing	missing	missing	missing	missing	missing	missing	missing	missing
592	Chaenorhinum_minus	Chaenorhinum	minus	0	0	0	1	1	1	0	0	0	0	1	missing	missing	missing	1	1	2	0	0	missing	2	2	0	1	0	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	0.07	missing	missing	172.5	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	7	3	1	0	1	1	0.6	40.62525707	29.7179	1.473018117	48.7927	1.688354851	2.99874196	0.476939097	-1.15490196	-0.22184875	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
432	Cleome_hassleriana	Cleome	hassleriana	0	0	0	1	1	1	0	0	0	0	1	missing	missing	missing	1	1	2	0	0	missing	2	2	0	1	0	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	1.9	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	7	3	1	0	0	1	3.8	35.72260396	26.6414	1.425557043	43.9671	1.643127821	4.212499408	0.624539853	0.278753601	0.579783597	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
374	Cucurbita_pepo	Cucurbita	pepo	0	0	0	1	1	1	0	0	0	0	1	missing	missing	missing	1	1	2	0	0	missing	3	3	0	0	1	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	94	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	7	3	1	1	0	1	12.7	36.25038711	28.4362	1.45387156	45.037	1.653569454	4.056929046	0.608197412	1.973127854	1.103803721	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
182	Dianthus_deltoides	Dianthus	deltoides	0	0	0	1	1	1	0	0	0	0	1	missing	missing	missing	1	1	2	0	0	missing	2	2	0	1	0	0	missing	missing	missing	missing	missing	missing	missing	missing	missing	0.19	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	6	3	1	0	0	1	1.9	42.96970936	36.3372	1.560351459	48.8337	1.688719631	2.373804122	0.37544488	-0.721246399	0.278753601	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing	missing
