"site","plot","event","year","doy","date","genus","species","scrub","varetc","cult","precintra","precinter"
"concord",NA,"ffd",1852,150,"1852-05-29","Silene","caroliniana",0,NA,NA,370,1
"concord",NA,"ffd",1852,163,"1852-06-11","Sisymbrium","officinale",0,NA,NA,NA,1
"concord",NA,"ffd",1852,190,"1852-07-08","Sium","suave",1,NA,NA,NA,1
"concord",NA,"ffd",1852,148,"1852-05-27","Smilacina","racemosa",0,NA,NA,NA,1
"concord",NA,"ffd",1852,165,"1852-06-13","Smilax","herbacea",0,NA,NA,NA,1
"concord",NA,"ffd",1852,161,"1852-06-09","Smilax","rotundifolia",0,NA,NA,NA,1
"concord",NA,"ffd",1852,162,"1852-06-10","Solanum","dulcamara",0,NA,NA,NA,1
"concord",NA,"ffd",1852,225,"1852-08-12","Solidago","bicolor",0,NA,NA,NA,1
"concord",NA,"ffd",1852,204,"1852-07-22","Solidago","canadensis",0,NA,NA,NA,1
"concord",NA,"ffd",1852,219,"1852-08-06","Solidago","graminifolia",0,NA,NA,NA,1
"concord",NA,"ffd",1852,195,"1852-07-13","Solidago","juncea",0,NA,NA,NA,2
"concord",NA,"ffd",1852,211,"1852-07-29","Solidago","nemoralis",0,NA,NA,NA,1
"concord",NA,"ffd",1852,210,"1852-07-28","Solidago","rugosa",0,NA,NA,NA,1
"concord",NA,"ffd",1852,181,"1852-06-29","Sparganium","eurycarpum",0,NA,NA,NA,1
"concord",NA,"ffd",1852,177,"1852-06-25","Triodanis","perfoliata",2,NA,NA,NA,1
"concord",NA,"ffd",1852,200,"1852-07-18","Spergula","arvensis",0,NA,NA,NA,1
"concord",NA,"ffd",1852,216,"1852-08-03","Spergularia","rubra",0,NA,NA,NA,1
"concord",NA,"ffd",1852,176,"1852-06-24","Spiraea","alba",2,NA,NA,NA,1
"concord",NA,"ffd",1852,189,"1852-07-07","Spiraea","tomentosa",0,NA,NA,338,1
"concord",NA,"ffd",1852,200,"1852-07-18","Spiranthes","gracilis",0,NA,NA,NA,1
"concord",NA,"ffd",1852,117,"1852-04-26","Stellaria","media",0,NA,NA,NA,1
"concord",NA,"ffd",1852,188,"1852-07-06","Tanacetum","vulgare",0,NA,NA,NA,1
"concord",NA,"ffd",1852,116,"1852-04-25","Taraxacum","officinale",0,NA,NA,NA,237
"concord",NA,"ffd",1852,173,"1852-06-21","Tephrosia","virginiana",0,NA,NA,NA,1
"concord",NA,"ffd",1852,147,"1852-05-26","Thalictrum","dioicum",1,NA,NA,NA,1
"concord",NA,"ffd",1852,199,"1852-07-17","Thalictrum","polygamum",1,NA,NA,NA,1
"concord",NA,"ffd",1852,215,"1852-08-02","Trichostema","dichotomum",0,NA,NA,NA,1
"concord",NA,"ffd",1852,146,"1852-05-25","Trientalis","borealis",2,NA,NA,NA,1
"concord",NA,"ffd",1852,183,"1852-07-01","Trifolium","arvense",0,NA,NA,NA,1
"concord",NA,"ffd",1852,147,"1852-05-26","Trifolium","pratense",0,NA,NA,NA,1
"concord",NA,"ffd",1852,157,"1852-06-05","Trifolium","repens",0,NA,NA,NA,1
"concord",NA,"ffd",1852,146,"1852-05-25","Trillium","cernuum",0,NA,NA,NA,1
"concord",NA,"ffd",1852,195,"1852-07-13","Urtica","dioica",0,NA,NA,NA,2
"concord",NA,"ffd",1852,191,"1852-07-09","Utricularia","cornuta",0,NA,NA,NA,1
"concord",NA,"ffd",1852,244,"1852-08-31","Utricularia","inflata",0,NA,NA,366,3
"concord",NA,"ffd",1852,162,"1852-06-10","Utricularia","vulgaris",0,NA,NA,NA,1
"concord",NA,"ffd",1852,135,"1852-05-14","Uvularia","sessilifolia",1,NA,NA,NA,1
"concord",NA,"ffd",1852,134,"1852-05-13","Vaccinium","angustifolium",0,NA,NA,NA,1
"concord",NA,"ffd",1852,141,"1852-05-20","Vaccinium","corymbosum",0,NA,NA,NA,2
"concord",NA,"ffd",1852,176,"1852-06-24","Vaccinium","macrocarpon",0,NA,NA,NA,1
"concord",NA,"ffd",1852,171,"1852-06-19","Verbascum","thapsus",0,NA,NA,NA,1
"concord",NA,"ffd",1852,199,"1852-07-17","Verbena","hastata",0,NA,NA,NA,1
"concord",NA,"ffd",1852,195,"1852-07-13","Verbena","urticifolia",0,NA,NA,NA,2
"concord",NA,"ffd",1852,213,"1852-07-31","Vernonia","noveboracensis",0,NA,NA,NA,1
"concord",NA,"ffd",1852,163,"1852-06-11","Veronica","scutellata",0,NA,NA,NA,1
"concord",NA,"ffd",1852,138,"1852-05-17","Veronica","serpyllifolia",0,NA,NA,NA,1
"concord",NA,"ffd",1852,167,"1852-06-15","Viburnum","acerifolium",0,NA,NA,NA,2
"concord",NA,"ffd",1852,165,"1852-06-13","Viburnum","cassinoides",0,NA,NA,NA,1
"concord",NA,"ffd",1852,157,"1852-06-05","Viburnum","lentago",0,NA,NA,NA,1
"concord",NA,"ffd",1852,168,"1852-06-16","Viburnum","recognitum",0,NA,NA,368,1
"concord",NA,"ffd",1852,127,"1852-05-06","Viola","blanda",0,NA,NA,NA,1
"concord",NA,"ffd",1852,151,"1852-05-30","Viola","brittoniana",2,NA,NA,NA,1
"concord",NA,"ffd",1852,130,"1852-05-09","Viola","cucullata",0,NA,NA,NA,2
"concord",NA,"ffd",1852,122,"1852-05-01","Viola","sagittata",2,NA,NA,372,1
"concord",NA,"ffd",1852,130,"1852-05-09","Viola","pedata",0,NA,NA,NA,2
"concord",NA,"ffd",1852,146,"1852-05-25","Viola","pubescens",0,NA,NA,NA,1
"concord",NA,"ffd",1852,154,"1852-06-02","Zizia","aurea",2,NA,NA,NA,3
"concord",NA,"ffd",1853,151,"1853-05-31","Achillea","millefolium",0,NA,NA,355,1
"concord",NA,"ffd",1853,156,"1853-06-05","Acorus","calamus",0,NA,NA,NA,1
"concord",NA,"ffd",1853,146,"1853-05-26","Actaea","rubra",0,NA,NA,361,1
"concord",NA,"ffd",1853,192,"1853-07-11","Aegopodium","podagraria",0,NA,NA,370,1
"concord",NA,"ffd",1853,199,"1853-07-18","Alisma","triviale",2,NA,NA,363,1
"concord",NA,"ffd",1853,165,"1853-06-14","Allium","canadense",1,NA,NA,NA,1
"concord",NA,"ffd",1853,124,"1853-05-04","Amelanchier","canadensis",0,NA,NA,360,2
"concord",NA,"ffd",1853,235,"1853-08-23","Amphicarpa","bracteata",0,NA,NA,NA,2
"concord",NA,"ffd",1853,198,"1853-07-17","Anaphalis","margaritacea",0,NA,NA,365,1
"concord",NA,"ffd",1853,195,"1853-07-14","Andromeda","glaucophylla",0,NA,NA,NA,1
"concord",NA,"ffd",1853,172,"1853-06-21","Anemone","virginiana",0,NA,NA,357,1
"concord",NA,"ffd",1853,172,"1853-06-21","Angelica","atropurpurea",0,NA,NA,362,1
"concord",NA,"ffd",1853,175,"1853-06-24","Anthemis","cotula",0,NA,NA,364,1
"concord",NA,"ffd",1853,216,"1853-08-04","Apios","americana",0,NA,NA,353,2
"concord",NA,"ffd",1853,172,"1853-06-21","Apocynum","androsaemifolium",0,NA,NA,367,1
"concord",NA,"ffd",1853,222,"1853-08-10","Arabis","canadensis",0,NA,NA,NA,1
"concord",NA,"ffd",1853,146,"1853-05-26","Arabis","drummondii",0,NA,NA,NA,1
"concord",NA,"ffd",1853,159,"1853-06-08","Aralia","hispida",0,NA,NA,354,1
"concord",NA,"ffd",1853,140,"1853-05-20","Aralia","nudicaulis",0,NA,NA,360,1
"concord",NA,"ffd",1853,193,"1853-07-12","Aralia","racemosa",0,NA,NA,NA,1
"concord",NA,"ffd",1853,206,"1853-07-25","Arctium","minus",0,NA,NA,373,1
"concord",NA,"ffd",1853,142,"1853-05-22","Arctostaphylos","uva-ursi",0,NA,NA,373,1
"concord",NA,"ffd",1853,146,"1853-05-26","Arenaria","lateriflora",0,NA,NA,354,1
"concord",NA,"ffd",1853,143,"1853-05-23","Arenaria","serpyllifolia",0,NA,NA,NA,1
"concord",NA,"ffd",1853,148,"1853-05-28","Arethusa","bulbosa",0,NA,NA,363,1
"concord",NA,"ffd",1853,133,"1853-05-13","Arisaema","atrorubens",0,NA,NA,362,1
"concord",NA,"ffd",1853,155,"1853-06-04","Armoracia","rusticana",2,NA,NA,NA,1
"concord",NA,"ffd",1853,188,"1853-07-07","Asclepias","incarnata",0,NA,NA,367,3
"concord",NA,"ffd",1853,174,"1853-06-23","Asclepias","syriaca",0,NA,NA,353,1
"concord",NA,"ffd",1853,226,"1853-08-14","Aster","acuminatus",0,NA,NA,NA,1
"concord",NA,"ffd",1853,199,"1853-07-18","Aster","cordifolius",0,NA,NA,NA,1
"concord",NA,"ffd",1853,217,"1853-08-05","Aster","divaricatus",0,NA,NA,359,1
"concord",NA,"ffd",1853,217,"1853-08-05","Aster","dumosus",0,NA,NA,374,1
"concord",NA,"ffd",1853,208,"1853-07-27","Aster","laevis",0,NA,NA,NA,1
"concord",NA,"ffd",1853,209,"1853-07-28","Aster","linariifolius",0,NA,NA,364,1
"concord",NA,"ffd",1853,233,"1853-08-21","Aster","macrophyllus",0,NA,NA,395,1
"concord",NA,"ffd",1853,220,"1853-08-08","Aster","patens",0,NA,NA,NA,1
"concord",NA,"ffd",1853,233,"1853-08-21","Aster","puniceus",0,NA,NA,334,1
"concord",NA,"ffd",1853,207,"1853-07-26","Aster","radula",0,NA,NA,363,1
"concord",NA,"ffd",1853,242,"1853-08-30","Aster","simplex",0,NA,NA,373,3
"concord",NA,"ffd",1853,220,"1853-08-08","Aster","umbellatus",0,NA,NA,365,1
"concord",NA,"ffd",1853,239,"1853-08-27","Aster","undulatus",0,NA,NA,NA,4
"concord",NA,"ffd",1853,242,"1853-08-30","Aster","vimineus",0,NA,NA,NA,3
"concord",NA,"ffd",1853,168,"1853-06-17","Baptisia","tinctoria",0,NA,NA,347,1
"concord",NA,"ffd",1853,135,"1853-05-15","Barbarea","vulgaris",0,NA,NA,NA,1
"concord",NA,"ffd",1853,211,"1853-07-30","Bartonia","virginica",0,NA,NA,356,1
"concord",NA,"ffd",1853,140,"1853-05-20","Berberis","vulgaris",0,NA,NA,356,1
"concord",NA,"ffd",1853,232,"1853-08-20","Bidens","connata",0,NA,NA,365,1
"concord",NA,"ffd",1853,227,"1853-08-15","Bidens","frondosa",0,NA,NA,359,1
"concord",NA,"ffd",1853,223,"1853-08-11","Bidens","laevis",2,NA,NA,348,1
"concord",NA,"ffd",1853,203,"1853-07-22","Boehmeria","cylindrica",0,NA,NA,367,1
"concord",NA,"ffd",1853,172,"1853-06-21","Calopogon","pulchellus",1,NA,NA,362,1
"concord",NA,"ffd",1853,97,"1853-04-07","Caltha","palustris",0,NA,NA,347,4
"concord",NA,"ffd",1853,83,"1853-03-24","Capsella","bursa-pastoris",0,NA,NA,332,3
"concord",NA,"ffd",1853,137,"1853-05-17","Cardamine","bulbosa",1,NA,NA,NA,1
"concord",NA,"ffd",1853,137,"1853-05-17","Cardamine","pensylvanica",0,NA,NA,366,1
"concord",NA,"ffd",1853,128,"1853-05-08","Castilleja","coccinea",0,NA,NA,NA,1
"concord",NA,"ffd",1853,180,"1853-06-29","Ceanothus","americanus",0,NA,NA,361,1
"concord",NA,"ffd",1853,153,"1853-06-02","Celastrus","scandens",0,NA,NA,352,1
"concord",NA,"ffd",1853,192,"1853-07-11","Centaurea","nigra",0,NA,NA,NA,1
"concord",NA,"ffd",1853,191,"1853-07-10","Cephalanthus","occidentalis",0,NA,NA,359,2
"concord",NA,"ffd",1853,130,"1853-05-10","Cerastium","vulgatum",0,NA,NA,348,2
"concord",NA,"ffd",1853,136,"1853-05-16","Chelidonium","majus",0,NA,NA,357,1
"concord",NA,"ffd",1853,224,"1853-08-12","Chelone","glabra",0,NA,NA,376,1
"concord",NA,"ffd",1853,194,"1853-07-13","Chenopodium","album",0,NA,NA,362,1
"concord",NA,"ffd",1853,143,"1853-05-23","Chrysanthemum","leucanthemum",0,NA,NA,NA,1
"concord",NA,"ffd",1853,180,"1853-06-29","Cichorium","intybus",0,NA,NA,351,1
"concord",NA,"ffd",1853,209,"1853-07-28","Cicuta","bulbifera",0,NA,NA,372,1
"concord",NA,"ffd",1853,211,"1853-07-30","Cicuta","maculata",0,NA,NA,390,1
"concord",NA,"ffd",1853,185,"1853-07-04","Circaea","quadrisulcata",0,NA,NA,363,1
"concord",NA,"ffd",1853,184,"1853-07-03","Cirsium","arvense",0,NA,NA,362,1
"concord",NA,"ffd",1853,197,"1853-07-16","Cirsium","pumilum",2,NA,NA,358,1
"concord",NA,"ffd",1853,202,"1853-07-21","Cirsium","vulgare",0,NA,NA,364,1
"concord",NA,"ffd",1853,195,"1853-07-14","Clematis","virginiana",0,NA,NA,345,1
"concord",NA,"ffd",1853,210,"1853-07-29","Clethra","alnifolia",0,NA,NA,364,1
"concord",NA,"ffd",1853,153,"1853-06-02","Clintonia","borealis",0,NA,NA,354,1
"concord",NA,"ffd",1853,148,"1853-05-28","Comandra","umbellata",0,NA,NA,360,1
"concord",NA,"ffd",1853,172,"1853-06-21","Convolvulus","sepium",0,NA,NA,367,1
"concord",NA,"ffd",1853,131,"1853-05-11","Coptis","trifolia",2,NA,NA,360,1
"concord",NA,"ffd",1853,210,"1853-07-29","Corallorhiza","maculata",0,NA,NA,350,1
"concord",NA,"ffd",1853,153,"1853-06-02","Cornus","alternifolia",0,NA,NA,354,1
"concord",NA,"ffd",1853,172,"1853-06-21","Cornus","amomum",1,NA,NA,354,1
"concord",NA,"ffd",1853,140,"1853-05-20","Cornus","canadensis",0,NA,NA,358,1
"concord",NA,"ffd",1853,140,"1853-05-20","Cornus","florida",0,NA,NA,NA,1
"concord",NA,"ffd",1853,169,"1853-06-18","Cornus","racemosa",2,NA,NA,364,1
"concord",NA,"ffd",1853,163,"1853-06-12","Cornus","rugosa",2,NA,NA,354,2
"concord",NA,"ffd",1853,167,"1853-06-16","Corydalis","sempervirens",2,NA,NA,NA,1
"concord",NA,"ffd",1853,148,"1853-05-28","Crataegus","crus-galli",0,NA,NA,NA,1
"concord",NA,"ffd",1853,210,"1853-07-29","Crotalaria","sagittalis",1,NA,NA,323,1
"concord",NA,"ffd",1853,206,"1853-07-25","Cuscuta","gronovii",0,NA,NA,351,1
"concord",NA,"ffd",1853,140,"1853-05-20","Cypripedium","acaule",1,NA,NA,358,1
"concord",NA,"ffd",1853,177,"1853-06-26","Daucus","carota",0,NA,NA,358,2
"concord",NA,"ffd",1853,226,"1853-08-14","Desmodium","marilandicum",0,NA,NA,NA,1
"concord",NA,"ffd",1853,212,"1853-07-31","Desmodium","nudiflorum",0,NA,NA,NA,1
"concord",NA,"ffd",1853,212,"1853-07-31","Desmodium","rigidum",0,NA,NA,NA,1
"concord",NA,"ffd",1853,224,"1853-08-12","Desmodium","rotundifolium",0,NA,NA,NA,1
"concord",NA,"ffd",1853,160,"1853-06-09","Diervilla","lonicera",0,NA,NA,351,1
"concord",NA,"ffd",1853,185,"1853-07-04","Drosera","intermedia",0,NA,NA,359,1
"concord",NA,"ffd",1853,211,"1853-07-30","Drosera","rotundifolia",0,NA,NA,373,1
"concord",NA,"ffd",1853,99,"1853-04-09","Epigaea","repens",0,NA,NA,344,2
"concord",NA,"ffd",1853,173,"1853-06-22","Epilobium","angustifolium",0,NA,NA,367,1
"concord",NA,"ffd",1853,191,"1853-07-10","Epilobium","coloratum",0,NA,NA,347,2
"concord",NA,"ffd",1853,191,"1853-07-10","Epilobium","leptophyllum",0,NA,NA,325,2
"concord",NA,"ffd",1853,220,"1853-08-08","Erechtites","hieracifolia",2,NA,NA,398,1
"concord",NA,"ffd",1853,195,"1853-07-14","Erigeron","canadensis",0,NA,NA,NA,1
"concord",NA,"ffd",1853,130,"1853-05-10","Erigeron","pulchellus",0,NA,NA,NA,2
"concord",NA,"ffd",1853,210,"1853-07-29","Eupatorium","dubium",0,NA,NA,363,1
"concord",NA,"ffd",1853,199,"1853-07-18","Eupatorium","perfoliatum",1,NA,NA,354,1
"concord",NA,"ffd",1853,205,"1853-07-24","Eupatorium","rotundifolium",2,NA,NA,339,1
"concord",NA,"ffd",1853,177,"1853-06-26","Euphorbia","supina",0,NA,NA,NA,2
"concord",NA,"ffd",1853,171,"1853-06-20","Fagopyrum","esculentum",2,NA,NA,NA,2
"concord",NA,"ffd",1853,210,"1853-07-29","Galeopsis","tetrahit",0,NA,NA,NA,1
"concord",NA,"ffd",1853,146,"1853-05-26","Galium","aparine",0,NA,NA,NA,1
"concord",NA,"ffd",1853,191,"1853-07-10","Galium","asprellum",0,NA,NA,366,2
"concord",NA,"ffd",1853,155,"1853-06-04","Galium","circaezans",1,NA,NA,317,1
"concord",NA,"ffd",1853,167,"1853-06-16","Galium","trifidum",0,NA,NA,360,1
"concord",NA,"ffd",1853,157,"1853-06-06","Galium","triflorum",0,NA,NA,335,1
"concord",NA,"ffd",1853,193,"1853-07-12","Gaultheria","procumbens",2,NA,NA,348,1
"concord",NA,"ffd",1853,135,"1853-05-15","Gaylussacia","baccata",2,NA,NA,NA,1
"concord",NA,"ffd",1853,138,"1853-05-18","Geranium","maculatum",0,NA,NA,357,1
"concord",NA,"ffd",1853,219,"1853-08-07","Aureolaria","flava",2,NA,NA,709,1
"concord",NA,"ffd",1853,212,"1853-07-31","Gerardia","paupercula",0,NA,NA,346,1
"concord",NA,"ffd",1853,212,"1853-07-31","Gerardia","pedicularia",0,NA,NA,348,1
"concord",NA,"ffd",1853,214,"1853-08-02","Geum","canadense",1,NA,NA,NA,2
"concord",NA,"ffd",1853,143,"1853-05-23","Geum","rivale",0,NA,NA,NA,1
"concord",NA,"ffd",1853,130,"1853-05-10","Glechoma","hederacea",0,NA,NA,341,2
"concord",NA,"ffd",1853,175,"1853-06-24","Gnaphalium","uliginosum",0,NA,NA,342,1
"concord",NA,"ffd",1853,211,"1853-07-30","Goodyera","pubescens",0,NA,NA,344,1
"concord",NA,"ffd",1853,212,"1853-07-31","Goodyera","tesselata",1,NA,NA,357,1
"concord",NA,"ffd",1853,175,"1853-06-24","Gratiola","aurea",0,NA,NA,355,1
"concord",NA,"ffd",1853,210,"1853-07-29","Habenaria","blephariglottis",1,NA,NA,352,1
"concord",NA,"ffd",1853,209,"1853-07-28","Habenaria","clavellata",1,NA,NA,NA,1
"concord",NA,"ffd",1853,159,"1853-06-08","Habenaria","fimbriata",1,NA,NA,358,1
"concord",NA,"ffd",1853,167,"1853-06-16","Habenaria","flava",1,NA,NA,360,1
"concord",NA,"ffd",1853,195,"1853-07-14","Habenaria","lacera",1,NA,NA,363,1
"concord",NA,"ffd",1853,202,"1853-07-21","Habenaria","psycodes",1,NA,NA,356,1
"concord",NA,"ffd",1853,206,"1853-07-25","Hackelia","virginiana",2,NA,NA,367,1
"concord",NA,"ffd",1853,212,"1853-07-31","Hedeoma","pulegioides",0,NA,NA,366,1
"concord",NA,"ffd",1853,150,"1853-05-30","Helianthemum","canadense",1,NA,NA,360,1
"concord",NA,"ffd",1853,218,"1853-08-06","Helianthus","annuus",0,NA,NA,370,1
"concord",NA,"ffd",1853,225,"1853-08-13","Hibiscus","moscheutos",2,NA,NA,362,1
"concord",NA,"ffd",1853,221,"1853-08-09","Hieracium","canadense",0,NA,NA,352,1
"concord",NA,"ffd",1853,219,"1853-08-07","Hieracium","paniculatum",0,NA,NA,366,1
"concord",NA,"ffd",1853,220,"1853-08-08","Hieracium","scabrum",0,NA,NA,368,1
"concord",NA,"ffd",1853,152,"1853-06-01","Hieracium","venosum",0,NA,NA,347,1
"concord",NA,"ffd",1853,114,"1853-04-24","Houstonia","caerulea",0,NA,NA,353,4
"concord",NA,"ffd",1853,192,"1853-07-11","Hydrocotyle","americana",1,NA,NA,NA,1
"concord",NA,"ffd",1853,194,"1853-07-13","Hypericum","canadense",0,NA,NA,361,1
"concord",NA,"ffd",1853,172,"1853-06-21","Hypericum","ellipticum",1,NA,NA,355,1
"concord",NA,"ffd",1853,194,"1853-07-13","Hypericum","gentianoides",2,NA,NA,344,1
"concord",NA,"ffd",1853,194,"1853-07-13","Hypericum","mutilum",0,NA,NA,349,1
"concord",NA,"ffd",1853,172,"1853-06-21","Hypericum","perforatum",0,NA,NA,368,1
"concord",NA,"ffd",1853,207,"1853-07-26","Hypericum","punctatum",0,NA,NA,336,1
"concord",NA,"ffd",1853,203,"1853-07-22","Hypericum","virginicum",0,NA,NA,367,1
"concord",NA,"ffd",1853,142,"1853-05-22","Hypoxis","hirsuta",2,NA,NA,359,1
"concord",NA,"ffd",1853,172,"1853-06-21","Ilex","verticillata",0,NA,NA,361,1
"concord",NA,"ffd",1853,185,"1853-07-04","Impatiens","capensis",0,NA,NA,358,1
"concord",NA,"ffd",1853,217,"1853-08-05","Inula","helenium",0,NA,NA,NA,1
"concord",NA,"ffd",1853,161,"1853-06-10","Iris","prismatica",0,NA,NA,355,1
"concord",NA,"ffd",1853,150,"1853-05-30","Iris","versicolor",0,NA,NA,353,1
"concord",NA,"ffd",1853,152,"1853-06-01","Kalmia","angustifolia",0,NA,NA,717,1
"concord",NA,"ffd",1853,165,"1853-06-14","Kalmia","latifolia",0,NA,NA,356,1
"concord",NA,"ffd",1853,139,"1853-05-19","Krigia","virginica",1,NA,NA,322,1
"concord",NA,"ffd",1853,214,"1853-08-02","Lactuca","biennis",2,NA,NA,346,2
"concord",NA,"ffd",1853,127,"1853-05-07","Lamium","amplexicaule",1,NA,NA,NA,1
"concord",NA,"ffd",1853,184,"1853-07-03","Lechea","villosa",0,NA,NA,352,1
"concord",NA,"ffd",1853,158,"1853-06-07","Leontodon","autumnalis",1,NA,NA,357,1
"concord",NA,"ffd",1853,174,"1853-06-23","Leonurus","cardiaca",0,NA,NA,359,1
"concord",NA,"ffd",1853,179,"1853-06-28","Lepidium","virginicum",0,NA,NA,356,2
"concord",NA,"ffd",1853,219,"1853-08-07","Lespedeza","capitata",1,NA,NA,366,1
"concord",NA,"ffd",1853,212,"1853-07-31","Lespedeza","hirta",1,NA,NA,354,1
"concord",NA,"ffd",1853,226,"1853-08-14","Lespedeza","virginica",1,NA,NA,362,1
"concord",NA,"ffd",1853,221,"1853-08-09","Liatris","borealis",0,NA,NA,358,1
"concord",NA,"ffd",1853,137,"1853-05-17","Linaria","canadensis",0,NA,NA,347,1
"concord",NA,"ffd",1853,154,"1853-06-03","Linaria","vulgaris",0,NA,NA,349,1
"concord",NA,"ffd",1853,157,"1853-06-06","Linnaea","borealis",0,NA,NA,728,1
"concord",NA,"ffd",1853,192,"1853-07-11","Lobelia","cardinalis",0,NA,NA,352,1
"concord",NA,"ffd",1853,198,"1853-07-17","Lobelia","inflata",0,NA,NA,365,1
"concord",NA,"ffd",1853,192,"1853-07-11","Ludwigia","alternifolia",0,NA,NA,NA,1
"concord",NA,"ffd",1853,191,"1853-07-10","Ludwigia","palustris",0,NA,NA,NA,2
"concord",NA,"ffd",1853,143,"1853-05-23","Lupinus","perennis",0,NA,NA,358,1
"concord",NA,"ffd",1853,191,"1853-07-10","Lycopus","americanus",0,NA,NA,357,2
"concord",NA,"ffd",1853,193,"1853-07-12","Lycopus","virginicus",0,NA,NA,340,1
"concord",NA,"ffd",1853,169,"1853-06-18","Lyonia","ligustrina",0,NA,NA,362,1
"concord",NA,"ffd",1853,205,"1853-07-24","Lysimachia","ciliata",0,NA,NA,367,1
"concord",NA,"ffd",1853,191,"1853-07-10","Lysimachia","hybrida",2,NA,NA,371,2
"concord",NA,"ffd",1853,164,"1853-06-13","Lysimachia","quadrifolia",0,NA,NA,360,1
"concord",NA,"ffd",1853,173,"1853-06-22","Lysimachia","terrestris",0,NA,NA,356,1
"concord",NA,"ffd",1853,137,"1853-05-17","Maianthemum","canadense",0,NA,NA,NA,1
"concord",NA,"ffd",1853,134,"1853-05-14","Malus","malus",0,NA,NA,359,1
"concord",NA,"ffd",1853,153,"1853-06-02","Medeola","virginiana",0,NA,NA,362,1
"concord",NA,"ffd",1853,211,"1853-07-30","Megalodonta","beckii",0,NA,NA,698,1
"concord",NA,"ffd",1853,161,"1853-06-10","Melampyrum","lineare",0,NA,NA,NA,1
"concord",NA,"ffd",1853,202,"1853-07-21","Mentha","arvensis",0,NA,NA,368,1
"concord",NA,"ffd",1853,233,"1853-08-21","Mentha","piperita",0,NA,NA,NA,1
"concord",NA,"ffd",1853,134,"1853-05-14","Menyanthes","trifoliata",0,NA,NA,335,1
"concord",NA,"ffd",1853,210,"1853-07-29","Mikania","scandens",0,NA,NA,350,1
"concord",NA,"ffd",1853,205,"1853-07-24","Mimulus","ringens",0,NA,NA,368,1
"concord",NA,"ffd",1853,166,"1853-06-15","Mitchella","repens",0,NA,NA,357,1
"concord",NA,"ffd",1853,172,"1853-06-21","Mollugo","verticillata",0,NA,NA,354,1
"concord",NA,"ffd",1853,210,"1853-07-29","Monotropa","hypopithys",2,NA,NA,NA,1
"concord",NA,"ffd",1853,210,"1853-07-29","Monotropa","uniflora",0,NA,NA,372,1
"concord",NA,"ffd",1853,137,"1853-05-17","Myosotis","laxa",2,NA,NA,355,1
"concord",NA,"ffd",1853,133,"1853-05-13","Myosotis","verna",0,NA,NA,NA,1
"concord",NA,"ffd",1853,100,"1853-04-10","Myrica","gale",0,NA,NA,345,1
"concord",NA,"ffd",1853,140,"1853-05-20","Nemopanthes","mucronata",2,NA,NA,364,1
"concord",NA,"ffd",1853,179,"1853-06-28","Nepeta","cataria",0,NA,NA,363,2
"concord",NA,"ffd",1853,131,"1853-05-11","Nuphar","variegata",2,NA,NA,346,1
"concord",NA,"ffd",1853,169,"1853-06-18","Nymphoides","cordata",0,NA,NA,364,1
"concord",NA,"ffd",1853,189,"1853-07-08","Oenothera","biennis",0,NA,NA,375,1
"concord",NA,"ffd",1853,157,"1853-06-06","Oenothera","perennis",0,NA,NA,360,1
"concord",NA,"ffd",1853,148,"1853-05-28","Orobanche","uniflora",0,NA,NA,350,1
"concord",NA,"ffd",1853,151,"1853-05-31","Oxalis","europaea",0,NA,NA,352,1
"concord",NA,"ffd",1853,185,"1853-07-04","Parietaria","pensylvanica",1,NA,NA,NA,1
"concord",NA,"ffd",1853,185,"1853-07-04","Paronychia","canadensis",0,NA,NA,NA,1
"concord",NA,"ffd",1853,200,"1853-07-19","Parthenocissus","quinquefolia",0,NA,NA,371,1
"concord",NA,"ffd",1853,185,"1853-07-04","Pastinaca","sativa",0,NA,NA,363,1
"concord",NA,"ffd",1853,131,"1853-05-11","Pedicularis","canadensis",0,NA,NA,350,1
"concord",NA,"ffd",1853,172,"1853-06-21","Peltandra","virginica",1,NA,NA,338,1
"concord",NA,"ffd",1853,204,"1853-07-23","Penthorum","sedoides",0,NA,NA,368,1
"concord",NA,"ffd",1853,184,"1853-07-03","Phytolacca","americana",0,NA,NA,349,1
"concord",NA,"ffd",1853,142,"1853-05-22","Plantago","lanceolata",0,NA,NA,357,1
"concord",NA,"ffd",1853,164,"1853-06-13","Pogonia","ophioglossoides",1,NA,NA,359,1
"concord",NA,"ffd",1853,143,"1853-05-23","Polygala","pauciflora",0,NA,NA,363,1
"concord",NA,"ffd",1853,185,"1853-07-04","Polygala","sanguinea",2,NA,NA,356,1
"concord",NA,"ffd",1853,222,"1853-08-10","Polygala","verticillata",0,NA,NA,336,1
"concord",NA,"ffd",1853,137,"1853-05-17","Polygonatum","pubescens",0,NA,NA,NA,1
"concord",NA,"ffd",1853,197,"1853-07-16","Polygonum","aviculare",0,NA,NA,368,1
"concord",NA,"ffd",1853,216,"1853-08-04","Polygonum","careyi",1,NA,NA,376,2
"concord",NA,"ffd",1853,231,"1853-08-19","Polygonum","coccineum",0,NA,NA,356,3
"concord",NA,"ffd",1853,195,"1853-07-14","Polygonum","hydropiper",0,NA,NA,354,1
"concord",NA,"ffd",1853,210,"1853-07-29","Polygonum","hydropiperoides",0,NA,NA,383,1
